No,cell_line,position,cell_label,lnCFP,int_ratio mean,int_ratio std,int_ratio CV,int_diff mean,int_diff std,int_diff CV,mout avg mean,mout avg std,mout avg CV,barcode_number sum,BMP(ng/ml)
1,0,1,17,6.962076572922433,0.5876382369245445,0.061222488351986994,9.933552413070602,-6.81190692942938,1.1300050348208106,-15.816680079788748,0.24845226298209527,0.15066446604922165,57.81912798151806,11,64
1,0,1,18,7.007903951535839,0.5840200391616432,0.018750365237953568,2.7804341525017575,-6.984144947712262,0.5826638642644439,-7.2249604224709705,0.23734820147770755,0.14209593821585598,51.84732452294287,4,64
1,0,1,19,7.050207415872906,0.6166426324627055,0.07844732325298741,11.900045142432464,-6.6804893833662335,1.322199432119568,-18.513678370242538,0.14767079343795136,0.09274433314709545,58.74850251736873,8,64
1,0,1,20,7.0406987628687805,0.5753414664450772,0.040214104002325016,6.630922858523699,-6.811325018113449,0.4859110134960199,-6.767782503647866,0.30284486227063956,0.15524668543145978,48.63214004763605,10,64
1,0,1,21,7.035786023936252,0.6401035683242445,0.10452710517963686,14.906924496474936,-5.874767279525625,1.9922065981713808,-30.956587756590686,0.28561556969821533,0.21695964589347969,69.34361237715025,6,64
1,0,1,22,7.019560696685223,0.5785043843199664,0.022645712658599562,3.661705094396667,-7.087407077459773,0.4338724160544048,-5.7263605459123355,0.23106797292924217,0.17346440972261723,70.22223609714219,8,64
1,0,1,23,6.960274744391572,0.606679923619121,,0.0,-7.3346864164644225,,-0.0,0.0871356497143719,,0.0,1,64
1,0,1,24,7.028945536745609,0.5416395406957643,0.06430512477669581,10.837886563862805,-6.984479685382136,0.5733100962517058,-7.493158314515563,0.3600434478045995,0.25397305395387465,64.39351116151445,6,64
1,0,1,25,7.004358116313121,0.604253943568397,0.07477688786469681,11.740028402380497,-6.81992279087537,1.2078888884713481,-16.802301866624,0.16228015202486806,0.09243645447237253,54.037982707526865,10,64
1,0,1,26,7.022068290526419,0.6647645355688916,0.1055516885645168,14.852561849809979,-5.668731433282543,1.7884686076680316,-29.512055984893486,0.22754703824423445,0.11848601524678154,48.707959198054205,8,64
1,0,1,27,7.0305851757265545,0.6120155930303083,0.07091823071807161,11.048391684004082,-6.431967138773371,1.438107390797625,-21.318230750547983,0.2272140001411211,0.1849787639803519,77.62300349037172,11,64
