cell_line,position,cell_label,Dox (ng/ml ),BMP2 (ng/ml ),CFP_intensity,lnCFP,int_ratio mean,int_ratio std,int_ratio CV,int_diff mean,int_diff std,int_diff CV,mout avg mean,mout avg std,mout avg CV,barcode_number sum
4,6,25,20,1024,4437.009382539541,8.397735865990049,0.6054854175143027,0.03865955950593961,5.911256688210236,-6.372046660174404,0.22509862475713496,-3.2705477901445708,0.4961924263659473,0.15844797812462746,29.563998787823692,7
4,6,26,20,1024,2858.527141922825,7.958061785821734,0.9439954071404847,0.014744584872307016,1.2753137403395973,-0.9499929328229814,0.2233158107285843,-19.193468669831503,2.6031635132381763,0.9473114572870643,29.71294588354122,3
4,6,27,20,1024,3059.8165054803358,8.02611022761912,0.9059300132172231,0.11237615165425524,11.323713805821782,-1.3743316241944428,1.476109000643642,-98.04744148060908,2.4996398007887053,1.8834732865978503,68.78463083644628,6
4,6,29,20,1024,6461.3291687914325,8.773590329295146,0.6488286855830259,0.08555447372767992,12.43186886932576,-6.106910611799197,1.5490496537598173,-23.914841926825666,0.42387145288727507,0.1439884514634071,32.027071650706986,9
4,6,30,20,1024,12361.49258419124,9.422341482959643,0.6668668719219857,0.09076626737890536,12.173916712233837,-5.390519794201083,1.1821371678163106,-19.614724864269686,0.47297634056023796,0.11885424015321995,22.476063820180624,5
4,6,31,20,1024,10367.894832328671,9.246469275053792,1.290608695756465,0.36248754898436786,24.323672001296927,2.963580399988755,2.9905057292652053,87.38935956373595,9.859258393223321,1.5834983422268072,13.90925905909461,4
4,6,32,20,1024,11840.048486472006,9.379243003570828,0.6641375715754803,0.05984720121344936,7.803985019744595,-5.398612809760277,1.5887955084817413,-25.4868670943805,0.5227767315535821,0.16275297814608805,26.96145507418004,4
4,6,33,20,1024,6368.682618751112,8.759147916934868,0.6668374084187247,0.11767688469519166,16.33795941169131,-5.63577783983729,2.055896397850653,-33.77333639246278,0.5576607974089206,0.2698865362613994,44.80615834746861,7
4,6,34,20,1024,3581.822222222222,8.183626950518603,0.6976963705941691,0.09166015604886905,10.726758397419834,-5.0602664660829895,1.4623885222065955,-23.59629154655771,0.4945741393798393,0.05168799996230022,8.533215120614718,3
4,6,35,20,1024,6955.83909785817,8.847336743788894,0.755042937807048,0.13766846278282951,16.30826676079577,-3.6921007103537375,1.8123896484243385,-43.905914529676906,0.6320031372179795,0.14120313829045084,19.983433452157186,5
4,6,36,20,1024,3489.370723426482,8.157476690465158,0.6046362461656698,0.015688209165095775,2.247034934312249,-6.386324459429594,0.7427924340512366,-10.072728401348774,0.4779898868777974,0.2024818154444526,36.68579624658863,4
4,6,37,20,1024,3952.3585905831,8.282067791235031,0.5255752521834841,,0.0,-7.153546819217019,,-0.0,0.5411361865283197,,0.0,1
4,6,39,20,1024,7798.935235208855,8.96174249505302,0.6625502180683677,0.07945581724765736,10.94753329501816,-5.688628294674544,1.2905681527521773,-20.710127077028563,0.45420374413989034,0.08953033061632405,17.99404719876583,6
4,6,40,20,1024,8595.357113958193,9.058977465989088,0.638646136207217,0.0856360891877238,12.240690403608664,-6.259345524539518,1.3821889480346,-20.158019785638334,0.42865226224142244,0.06742072054081182,14.358122242008331,6
4,6,41,20,1024,8905.53608804267,9.094428394702634,0.5971796042245294,0.029019277694914296,4.435994599606532,-6.670465007303295,0.48736152764509005,-6.669672505568197,0.43080328438117643,0.13352387156748402,28.29367024905054,6
4,6,42,20,1024,6728.553203040174,8.814115422267847,0.6329872239548958,0.0591711622432595,8.744181869430086,-6.153172442798036,0.9817229953358402,-14.924297715577417,0.4518123159180559,0.15080998358773384,31.22310244817691,8
4,6,43,20,1024,5914.602911846829,8.685179641757795,0.649307756452222,0.05892539678203525,8.688756857407096,-6.1377908058965405,1.062471722356249,-16.573377301018187,0.41235618378614713,0.10808761204530895,25.09626722088843,12
4,6,44,20,1024,2564.244394819116,7.849419131290276,0.6835975709786996,0.09530486948203333,12.073834311265118,-5.011383196768197,1.1047632395105285,-19.091595933041255,0.5344781254783748,0.10516913286237925,17.0407611483225,4
4,6,45,20,1024,8372.168410105829,9.032668199238609,0.6875742499306636,0.08455210852411627,11.502940280939637,-5.564404286975574,1.4966397185812221,-25.15953536785709,0.41583470491511776,0.09410906215505897,21.169701771688445,8
4,6,46,20,1024,2409.095946117677,7.7870068300150574,0.894509292567577,0.08414653986768902,7.680787966065345,-1.9606444520480215,1.6158367877007616,-67.29038562380802,2.1377393257118125,1.976749985542297,75.50076780323968,3
4,6,47,20,1024,7782.172553467271,8.95959082670747,0.6683972068827444,0.08933067260453677,11.953937231491993,-5.611202984665409,1.4278361347884738,-22.759744509994484,0.42679864812880786,0.10590818468797648,22.194812600666538,5
4,6,48,20,1024,6898.730284140331,8.839092656860927,0.6383529175232441,0.06370422816725922,9.554613639532393,-5.945625325122529,0.9792393553980471,-15.768741765116387,0.4500500400756837,0.17230906131096324,36.65667181885418,12
4,6,49,20,1024,5488.174482006543,8.610350962268862,0.6341782149450094,0.02871535441475503,4.049933154828319,-6.3836587144094405,0.44391011740618264,-6.219713445391885,0.3799615341230099,0.16188437620407742,38.107485856215796,5
4,6,50,20,1024,6351.828384565075,8.75649798501871,0.6982270196194901,0.10891086308162952,14.441129216039059,-5.323627874005218,1.9748847849856148,-34.34477525377995,0.4705948001067366,0.3194731861835212,62.85124634611289,7
4,6,51,20,1024,8551.336431750324,9.053842857523067,0.6557049479289182,0.07012673266098489,9.763027685921813,-6.0750853742250355,1.5279431111952053,-22.959592527893637,0.3894684840421401,0.14331828209274,33.5922157253803,6
4,6,52,20,1024,18265.93005246065,9.812792857859678,0.6610671716770095,0.015451422876727286,1.908434496499297,-5.125454621977791,0.6744151627569936,-10.743586962134017,0.5973502586208946,0.09317132264731696,12.735252941495476,3
4,6,53,20,1024,4548.221418525216,8.422491538497413,0.5798452095670179,,0.0,-7.669844689330756,,-0.0,0.3042093510759404,,0.0,1
4,6,54,20,1024,4704.436669493922,8.456261314669298,0.6855018021141726,0.08938775725200068,12.072467509532302,-5.271944865078427,1.6239367545699808,-28.518380343834014,0.4826316215231948,0.13406130871360414,25.71664364161495,7
4,6,55,20,1024,7078.3780895844575,8.86480007705213,0.6469776535122302,0.037357780556988136,5.164601056031145,-6.248320210658745,0.7065371152575727,-10.113854380558228,0.3506143348012522,0.09714759970607838,24.782630398368305,5
4,6,56,20,1024,7522.137411677203,8.925605606834337,0.6089570560240349,0.04271628656214499,6.074876537220598,-6.456566803961961,0.4646259116198619,-6.232071237494077,0.4208202139037651,0.22018306953833605,45.312493412457854,4
4,6,57,20,1024,6280.661730857757,8.745230625066787,0.9378297293790943,0.15089387569172408,13.13717508899995,-0.961256991026432,2.1823115831952076,-185.36665666225187,3.8082582625785713,3.687056667541015,79.05107676955781,3
4,6,58,20,1024,5875.498233809924,8.678546141171436,0.9356801447032798,0.040853389419878205,3.9857500205382874,-1.1339744121956963,0.7494293304243916,-60.33048381497831,2.6759550367723772,1.5717768456280876,53.619338509339364,6
4,6,59,20,1024,8980.400774881755,9.10279979001994,0.6646293474244266,0.0666008327103988,9.373551538231425,-5.960003580968337,1.1730997514547514,-18.411638897623778,0.38288048454177526,0.11235562786012436,27.449575122089424,8
4,6,60,20,1024,5093.977248489157,8.535814189194358,0.9807124823742883,0.13190974753075668,12.452650273629171,-0.33705221910357697,2.0859583026343977,-572.9741607999593,4.190059762638127,3.977203831339427,87.87882408694064,7
4,6,61,20,1024,2709.114991032809,7.904377288963029,0.6407594310630774,0.07651952232753227,11.170722663972768,-5.929317465757119,1.1170527437396542,-17.622722489425165,0.46895494159865514,0.1439559752158901,28.71458909253588,8
4,6,62,20,1024,2615.9052607344306,7.869365496605714,0.6654738494129945,0.07639136115136627,10.267347189006228,-5.3156314007023875,1.3313562781693973,-22.401877901951757,0.5431718878845416,0.12347834349829404,20.332861546762864,5
4,6,63,20,1024,5127.218699058737,8.54231862721464,1.0279948310921154,0.08655152602145108,7.291458867673037,0.36603482972587176,1.2026166475001916,284.5348265161628,5.981318608112558,3.596291250918252,52.07011675450134,4
4,6,64,20,1024,3515.135145105755,8.1648332516154,0.6977872554455352,0.08674595767951977,11.11914020389363,-5.241118971957346,1.4704163761418276,-25.093503809963007,0.41134793185874524,0.1743163141404567,37.90301083989585,5
4,6,65,20,1024,3115.450654923216,8.04412909328501,0.6296243806603637,0.03185747469949746,4.131275720589113,-5.983065632244009,0.1838514112429173,-2.5089821490438395,0.5142042142162874,0.0975265520136643,15.486083946276738,3
4,6,66,20,1024,1380.815635939323,7.230429644091327,0.6892298621659562,0.07686372617923291,9.974757402447583,-5.854120219765148,1.489425083727488,-22.75631937563174,0.2777235281659156,0.04154580214169771,13.380103354166407,5
4,6,67,20,1024,1746.0309842041313,7.465100482063473,0.6857573919708385,0.015642839444169675,1.6129841220078531,-5.014287667573136,0.294029274817927,-4.1463535376251315,0.5524202120521604,0.1158755331498218,14.832255134087857,2
4,6,68,20,1024,12799.608170770707,9.457169837780624,0.8335720238172976,0.02826969286140065,2.7690597699653248,-2.619090037538152,0.5774026881803977,-18.000424344361825,0.6633278695651054,0.12225938688625884,15.049024164233865,3
4,6,69,20,1024,9970.529826882788,9.207389003658514,1.1521833330938842,0.19284709769904254,14.9705071174976,1.696175185194933,2.325079599654508,122.60611010714622,8.358399814408672,4.036783590750663,43.19737136198608,5
4,6,70,20,1024,4650.899041043345,8.444815822053075,0.6868803310870025,0.06189906669483273,8.343141812278665,-5.309880022085083,1.1927876039811545,-20.797206978918823,0.4360444143394095,0.13131260563373215,27.88061161920678,7
4,6,71,20,1024,10380.395960690244,9.247674302494271,0.714305349967287,0.09647011219134864,11.027149211406243,-5.204942559963016,1.747468608063981,-27.41244744443272,0.332793922241499,0.07356515695110868,18.048917096029122,3
4,6,72,20,1024,7217.500987027637,8.884264048291863,0.7052009797078226,0.07263086193168951,9.535311744465133,-4.891178587918838,1.1437923165405068,-21.65011760630037,0.46660727540671604,0.11568384038118157,22.953440781741374,7
4,6,73,20,1024,4227.579944970957,8.349384991290785,0.93366857973701,,0.0,-0.8844905504273155,,-0.0,0.9552062681905228,,0.0,1
4,6,74,20,1024,7945.17864187095,8.980320563535022,1.1453623037000127,0.3073287616007122,23.2375829028103,1.7049794178443782,3.899703353892477,198.08111091242034,6.481006404154664,3.8586667288791827,51.561489120038,4
4,6,75,20,1024,3764.606805733597,8.233398700712275,0.6431390455154431,0.031248879904184783,4.345848393047466,-6.037470321082815,0.5316066662730032,-7.875541111498406,0.4376243191748991,0.09992858473502625,20.42364636262955,5
4,6,76,20,1024,9951.268793546022,9.205455338962343,0.6321048811199936,0.07691456021487142,11.38212743542363,-5.866705868221299,1.1719996192814968,-18.6868965791121,0.500228634817796,0.17540867715227867,32.800959745643496,8
4,6,77,20,1024,6237.333434282254,8.738308035780534,0.67165424068104,0.07688190440417746,10.238194241910291,-5.455887790719156,1.202634684839854,-19.715749374284563,0.46607949271750354,0.12096672862730973,23.214051032310195,5
4,6,78,20,1024,13132.029909603834,9.48280955623112,1.2171435859740771,0.16423943852214123,12.622333868977531,3.0321275770123157,2.1952308334515354,67.72308762607592,9.857216596992897,3.043888864394358,28.885408831978353,8
4,6,79,20,1024,2387.4193548387098,7.777968293706365,0.614244554312551,,0.0,-6.4928925020236905,,-0.0,0.4562344727435743,,0.0,1
4,6,81,20,1024,5893.429280164748,8.68159332796194,0.6157156711181234,0.038000188930405625,5.77310657661416,-6.417507109884414,0.7167371960708248,-10.44714473289593,0.4639373558806155,0.07021466802627443,14.157042322110138,8
4,6,82,20,1024,5105.4829390084415,8.538070327301329,0.6476411767662789,0.02992155709533424,4.132327471324683,-5.46825851673945,0.3646170943284819,-5.963936095421336,0.5418890337468636,0.13783177931506627,22.750135825941793,5
4,6,83,20,1024,7712.871622916267,8.950645851547623,1.0974103958644241,0.08790807603665045,7.164810340049124,1.5885761417353756,1.403251978463698,79.00828247308746,7.562063967548608,3.175430104784534,37.55841052161456,5
4,6,84,20,1024,3576.7762847137387,8.18221719458962,0.6294832279233543,0.020095322231464676,2.955543914120217,-6.6707938485408675,0.409905697349235,-5.688962097070583,0.34236022619660555,0.12892221017486766,34.863504681309045,7
4,6,85,20,1024,12710.673246007536,9.450197332568813,0.8140152162038324,0.04684639738318569,5.1474088918525185,-2.8848470357327303,0.6826106435284679,-21.163878461331944,0.6830508843038012,0.2036387602353757,26.665662614825315,5
4,6,86,20,1024,2861.481266279303,7.95909469500938,0.6288109504333564,0.0685809922566083,10.442137023544616,-6.3486300770251125,1.3897496880504363,-20.9586006459979,0.45051934183020803,0.14483042541372979,30.77882844178694,12
4,6,87,20,1024,6509.607431025507,8.781034430930509,0.9385426872935199,0.018292869216401587,1.3782017637979724,-1.018038387512059,0.411147145683165,-28.557364667608425,2.266708250219548,0.3283253790027476,10.242213655242114,2
4,6,88,20,1024,5464.710283997286,8.606066386213138,0.6031522618996702,0.0493166102311228,7.3132639873939915,-6.578948500705247,0.9871159500736338,-13.420128555816003,0.47560648051324134,0.15297621179774865,28.768759260894704,5
4,6,89,20,1024,9473.213162544169,9.156223427738292,0.9359374445168194,0.022287629041971097,1.6838447616853294,-1.1018896394890758,0.37223568460522044,-23.88718137925444,2.361615990046339,0.6592155884696561,19.738002064494317,2
4,6,90,20,1024,4753.502426448286,8.466636978254048,0.726487568502731,0.09710183322299831,11.575236517600539,-5.066048335658341,1.8957461515459693,-32.407198226071486,0.29024507399409927,0.1537352181996057,45.87109871842617,4
4,6,91,20,1024,12385.978759083288,9.424320366583189,1.6445465539303257,,0.0,7.027574015698293,,0.0,11.98936202792697,,0.0,1
4,6,92,20,1024,3770.988226983753,8.235092375265616,0.6839689086677033,0.10244181676122151,12.229122123765857,-5.075057082028987,1.522778544611503,-24.49910326305743,0.5553378683243011,0.0388238100305207,5.708148130463187,3
4,6,93,20,1024,3465.0646971935007,8.150486583078408,0.575893936797802,0.10409425963447076,12.781130719903825,-6.749906412233234,0.701943046412177,-7.353415852184754,0.5015453801007994,0.17859570757844898,25.17942362347157,2
4,6,94,20,1024,6192.9403453689165,8.73116526830147,0.6648905873581162,0.048261417639954216,5.9265814922002535,-5.9542049913381625,0.8701059234648684,-11.931710658056485,0.346527379010704,0.05709858022652944,13.453711987747052,3
4,6,95,20,1024,11613.928292046936,9.359960371644544,0.8684477863845651,,0.0,-2.38617387547133,,-0.0,1.0717562381841617,,0.0,1
4,7,1,20,1024,4587.708826205641,8.431136012025567,0.5708318131837176,,0.0,-7.091663097542493,,-0.0,0.5078621784480504,,0.0,1
4,7,2,20,1024,8964.80014938999,9.101061093475083,0.6419547309891365,0.06397772071550518,9.097744519475766,-5.941981503509925,1.0683311597694596,-16.412849112868653,0.47105206896405366,0.11563360519173299,22.40910582293179,6
4,7,3,20,1024,5877.118348306842,8.678821843947215,0.6962320574715526,0.11350188809793747,11.527471895361199,-4.985838672211997,1.9937748876862285,-28.276320914669874,0.5262518061228221,0.04902486664489668,6.587305781765236,2
4,7,6,20,1024,7954.625193318899,8.98150882380004,0.6865800805259445,0.07342698520724708,9.901274548847375,-5.085673514378102,1.362016984763964,-24.794802441821346,0.5223240438796685,0.1278701065353678,22.6649943033781,7
4,7,7,20,1024,4586.020480532638,8.430767929289395,0.6375051565021422,0.09583057443794193,13.917043820350367,-6.088318082905777,1.3000363009518785,-19.76900223453443,0.46919373244264717,0.12022825643783104,23.7236196211037,7
4,7,8,20,1024,4050.014406184118,8.306475717176756,0.6074453687334741,0.02886649724154932,3.8800849449600596,-6.142094614133963,0.7116434712863337,-9.460200430773705,0.5036966939128033,0.22554318893210368,36.56074078708934,3
4,7,9,20,1024,7429.221743096443,8.91317638701655,0.6808440399330126,0.10788284606197988,14.464856582479968,-5.230061769811437,1.5920773040700384,-27.788602732653477,0.4979078329491759,0.10532000590371694,19.309511778635866,6
4,7,11,20,1024,6582.839521026699,8.79222146938351,0.728544139736735,0.11335662890731715,13.916692983273371,-4.474913857703179,1.8827385747886405,-37.631396455522264,0.6266298033893538,0.27501635150486,39.254772343264605,5
4,7,12,20,1024,3607.7192855068256,8.19083107480391,0.6388136583770679,0.02558712254775309,3.708291461744309,-6.064839467253644,0.4409370743699086,-6.731066970374816,0.44715265658492787,0.08904871053089883,18.437346810814567,7
4,7,13,20,1024,5195.8744917321765,8.555620222712804,0.6513327498612955,0.01100866746806332,1.1951346558503302,-5.87485590365886,0.03899465266748894,-0.46934569601992826,0.47977922767118564,0.02995442324714039,4.414733815675154,2
4,7,14,20,1024,3022.36227352894,8.01379401438008,0.656858835103889,0.07579275811884055,10.533314287804323,-5.813247354499169,1.1221918921773555,-17.622101604399415,0.43182521470754787,0.11499279823471968,24.309275836077955,6
4,7,15,20,1024,9534.166666666666,9.16263711690699,0.8147844341152592,0.17150757186809434,17.1867969207799,-2.769120955348845,2.281589400949042,-67.27441578012065,1.545840182555774,1.164583798058712,61.51209549661555,3
4,7,16,20,1024,5947.902910488742,8.690793984395166,0.69744788788229,0.08520536902111346,11.427710368392962,-5.0028484325922475,1.3183514932496239,-24.65005521127665,0.49868315404191377,0.09277495383058826,17.402437223629164,8
4,7,17,20,1024,7493.610062573129,8.921805944716311,0.6729047526636451,0.10460896917677515,14.541839714079757,-5.255433846824758,1.488145066666564,-26.487484875527045,0.4894280991781372,0.19610772980679603,37.48088519372062,8
4,7,18,20,1024,9364.097217068644,9.144638210559114,0.6019249925896392,0.02856322116471299,4.331857717469247,-6.368240346846573,0.40462002452584506,-5.800124330023667,0.5039816606434275,0.14190525668317272,25.703551069267146,6
4,7,19,20,1024,11549.241497210724,9.354375042556322,0.7054367131528462,0.15521116331203133,17.964670934078562,-4.852887904014097,2.498817147155648,-42.0425053570377,0.7344955113707389,0.3972321043776299,44.15801731092533,3
4,7,20,20,1024,6787.526197132293,8.822841823849076,0.806670660540974,0.10036935356892476,11.519442751639344,-3.3527707124434802,1.7809869066624544,-49.17942850968629,0.9133431365079225,1.3010893170608366,131.88631886366792,7
4,7,21,20,1024,4574.156384153072,8.42817756379999,1.112844873351404,0.1086344880793653,8.731283429101842,1.4717332218271915,1.367080484062841,83.08258175439258,8.469347571871655,3.5989416048476826,38.007546660235505,5
4,7,22,20,1024,2805.068653717348,7.939183293135833,0.644153621711538,0.026324327776251558,3.336738768528633,-6.351735920410829,0.7718698773602156,-9.922155512802812,0.2835156341689925,0.1930508892077944,55.5967191880738,3
4,7,23,20,1024,8032.074537383985,8.991198121941238,0.6688071223792085,0.06526909870138212,9.128738208384242,-5.449695395207274,1.0634460083532462,-18.253545950887254,0.4919370780319789,0.1327941663777044,25.25070256623988,8
4,7,24,20,1024,2497.25481216458,7.822947332395918,0.6225783694084582,0.01657413110688958,2.4302229578253685,-6.337625457939027,0.45799151941512994,-6.596905207756579,0.4249538103352141,0.1436970518631511,30.86849866120441,6
4,7,25,20,1024,4526.225242864673,8.417643591385726,0.7012520289218518,0.07439717088987961,9.822202765240025,-5.076565318721857,1.6372672993415491,-29.859065712019046,0.48581090366484486,0.1635767964979152,31.17317559398639,7
4,7,26,20,1024,9119.077173374832,9.118123890818662,0.6525234005866014,0.07203736007143377,10.326799015662342,-6.060376718280171,1.2805901059849611,-19.765806864098735,0.3837702338873557,0.1410793832640004,34.387158636839445,8
4,7,27,20,1024,8347.406733712287,9.0297061987949,0.6711881922697268,0.08914315689496893,12.423607689986357,-5.569957705586084,1.5013220327984151,-25.21308495894395,0.44275232662428615,0.12081463122688318,25.524821112009548,8
4,7,28,20,1024,3268.645462784638,8.092130946509373,0.6494101987820498,0.05475446954866382,7.88686664568401,-6.2091034487689765,1.2114902250499011,-18.25135217573602,0.3849215287254903,0.12506711020691078,30.393095853693232,8
4,7,29,20,1024,6342.90835170218,8.755092672798973,0.6446353848320976,0.04580690840128074,6.646926356267691,-6.140380340989179,0.629767127412007,-9.593757606914563,0.4050043920400319,0.07159140724431066,16.535037829832923,8
4,7,30,20,1024,7421.015710686231,8.912071215025733,0.6420305835751359,0.09805367539644602,14.39898566970731,-5.661796856122815,1.582760420866097,-26.356311845364782,0.5554809897335288,0.12545515563003917,21.293303862266537,9
4,7,31,20,1024,8571.519002896515,9.056200242431196,0.6493954935649302,0.11583378644765793,15.447443456917576,-5.817425186789787,1.6705537789856728,-24.869112442991966,0.44409294307009195,0.13462030626531613,26.25229851324263,4
4,7,32,20,1024,3368.215542919036,8.122138370618229,1.1247422817540058,,0.0,1.931988505260123,,0.0,9.82801222505168,,0.0,1
4,7,33,20,1024,3655.26549827538,8.203924009292766,0.7891677520847702,0.11271246452040914,12.368961775232462,-3.2044381972843263,1.7251922474814985,-46.62471924086796,0.7572977091223763,0.24491843941666774,28.0082176183896,4
4,7,34,20,1024,3158.462235649547,8.057840553847948,0.6410699149470648,0.022173112228500436,3.0936149121739938,-5.512386565615934,0.6072081837007902,-9.852420610109629,0.5620619209992971,0.16583669004740725,26.390125233908467,5
4,7,35,20,1024,3282.3798248859293,8.096323994657078,0.6396897671890905,0.01622082895289384,2.07041788991699,-6.490275720769156,0.1580686579004598,-1.9885521706659446,0.33081616995585933,0.11824029833473325,29.18321656739622,3
4,7,36,20,1024,3876.884611538846,8.262787174921819,0.7917773144243803,0.15367511131859773,13.724150886032518,-2.7503591420148585,1.6355824669832244,-42.050197587883325,1.0168200773407392,0.2991152541767624,20.800771866923913,2
4,7,37,20,1024,4633.722611980572,8.44111584389567,0.6107879768956976,0.045417660307503625,6.439689236624751,-5.267830433024067,0.27756893944301514,-4.563202174318305,0.6719631296220498,0.13842800741160785,17.84058763479203,4
4,7,38,20,1024,2977.92292835464,7.998981332571457,0.619574726704467,0.04100800770232764,6.0420505358519865,-6.505116625955973,0.4904841474083933,-6.88302370481549,0.41049889895888686,0.11401050868670655,25.353753509337313,6
4,7,39,20,1024,3865.292997960571,8.259792766158737,0.6388363343210697,0.07114044162310133,10.416719611773747,-5.8789884364492675,1.1128945106882209,-17.707425399920183,0.47423156761962715,0.17593142611008616,34.702198515307856,8
4,7,40,20,1024,5800.737112533693,8.665740276827346,0.6721361643319819,0.06208301444956773,8.640115721168216,-5.576958750919198,1.0416754458024333,-17.471855183460477,0.4199159390698669,0.12701282702926392,28.293667747035357,8
4,7,41,20,1024,3413.160615010424,8.135394007573947,0.6658012212414864,0.058534386855753955,8.139413108595619,-5.849997289680249,1.1597171121081733,-18.353673673216537,0.37776842092619045,0.12054590466986433,29.542919764177896,7
4,7,42,20,1024,2699.5637678437265,7.900845471473705,0.6540392730536698,0.057287635444891176,7.995883298362874,-5.782480214553812,0.9885545873259931,-15.606153608644805,0.4685636618119957,0.1210123026592049,23.576009446176837,6
4,7,43,20,1024,3748.4183339746055,8.22908925238449,0.6583614410759874,0.025434142248983056,3.5266477680799575,-5.576054991091933,0.7721786752279411,-12.641544351172687,0.44044781066034516,0.21005630153048827,43.53621167279039,6
4,7,44,20,1024,2565.3134733792103,7.849835961981357,0.578057151696925,0.05414945354725117,8.378538953850976,-6.66195897522074,0.4487777473597096,-6.025240044966126,0.5302951813104538,0.15568345343074005,26.25849127897365,5
4,7,45,20,1024,4663.160176390774,8.447448646720344,0.699969427148759,0.08742034062389394,11.170649269495584,-5.588749923631569,1.8953875690536217,-30.333906551739087,0.3201839768115854,0.15211334733921245,42.492542983894694,5
4,7,46,20,1024,3710.9651135381473,8.219047260191335,0.6125303786309146,0.02619569498686938,3.9593956140693347,-6.454502609681155,0.9017917535376031,-12.935108740710403,0.44735211812107956,0.13458992568335665,27.85413399804667,7
4,7,47,20,1024,2664.222469861209,7.8876675378812,0.6348211540102692,0.03306086346146555,4.754142321305945,-6.3403856245707795,0.5266292175436821,-7.582259686018617,0.37007289370212887,0.17810252647474237,43.93313360646365,6
4,7,48,20,1024,3304.853460523645,8.103147412580753,1.2274546569463305,,0.0,2.6825099948732527,,0.0,11.975946234285402,,0.0,1
4,7,49,20,1024,3333.3621099318866,8.111736716250375,0.6361845884494858,0.02430228901111763,3.119021781815851,-6.64163470922644,0.877727458535199,-10.790437900548776,0.29863354925696495,0.24953437692920452,68.22541073953835,3
4,7,50,20,1024,2379.364950980392,7.7745889037416145,0.6670715207892801,0.07517519490393522,10.287540073917466,-5.805008386137335,1.2759764569653003,-20.065463069050836,0.3717407652437145,0.07560231609657123,18.565399061798722,6
4,7,51,20,1024,5439.091223655238,8.601367271419695,0.624023892898873,0.04706002218418699,6.157512180066242,-6.0204074105448955,0.6660658969400314,-9.03328446795053,0.5130686317354017,0.05695312896591051,9.063511623486598,3
4,7,52,20,1024,2897.975805027374,7.971767773993938,0.7867931803063832,0.1273345089562921,14.47539836565179,-3.529060463234399,2.1644238206456627,-54.856513176856346,0.9136768477808062,0.8201987166963567,80.29184891992062,5
4,7,53,20,1024,4323.7974251854375,8.371889328722116,0.6441836630676431,0.08192921413254485,11.896880766573815,-5.780201231503425,0.9845090425360581,-15.932384461261462,0.45682521084351235,0.1585304647289408,32.461358868881426,8
4,7,54,20,1024,3552.60012600126,8.17543504423312,0.6176858398485686,0.026067778935500042,3.6548286073571754,-6.586522277219868,0.28840995263922675,-3.7921430335655657,0.4093011985510281,0.11161632185614097,23.61648843115892,4
4,7,55,20,1024,2306.5151402563624,7.743493067145575,0.6049250928635591,0.03575843972906564,5.287153926779137,-6.0762358594919625,0.6533529751808744,-9.617412487528544,0.5518914201045568,0.08286665095019091,13.429849266891654,5
4,7,56,20,1024,2120.4029437913664,7.659361417431573,0.6226123542829693,0.024565018716383055,3.4168821268135656,-6.619291900272203,0.08088283854443279,-1.0582188240828758,0.323872642528829,0.10968296617970023,29.328885061847913,4
4,7,57,20,1024,4121.026549258475,8.323857573749143,0.7958508282150129,0.1342691746532656,15.090013915340428,-3.436391696121421,2.4183760769593885,-62.945714940982455,0.8341156690017284,0.5140070729467181,55.117284028489976,5
4,7,58,20,1024,3015.8990698959387,8.011653263679271,0.6618941043031751,0.059687194471896944,8.43522516062826,-5.833256590842149,1.1056399036633517,-17.729914877860534,0.41117732511233623,0.11860837818528412,26.983000232867827,8
4,7,59,20,1024,3136.497927506835,8.050862146770386,0.6562187565889721,0.06643239958917017,9.469680504714253,-5.777802601634168,1.0966195372480907,-17.754044551748862,0.4553821862053255,0.06453809030967639,13.256964679916393,8
4,7,60,20,1024,2573.2351499516285,7.852919199458949,0.6220583354925696,0.09476169068811184,14.103545105301674,-6.242452354266931,1.2868286973295564,-19.08499745516662,0.46565041835380944,0.15876319100208627,31.565772850240947,7
4,7,61,20,1024,5246.938233237511,8.565399991793049,0.6387121393675668,0.026860145785240326,3.964851572981213,-6.069916854900379,0.5160236595564,-8.015130742808552,0.40083608204360943,0.15853935657499274,37.2901406638447,9
4,7,62,20,1024,3008.6419266055045,8.00924406875311,0.634465726610479,0.03320431673496925,4.532282927465726,-6.258360105249414,0.3679594938266707,-5.091785449518498,0.379831401928364,0.12812957486916374,29.213873905487052,4
4,7,63,20,1024,5466.812187088274,8.606450944379203,0.6624148165536601,0.07730386065036805,10.804327770396355,-5.934597377584515,1.5659121199342305,-24.428833547974094,0.3556524443028001,0.2072869251706271,53.96009638545439,7
4,7,64,20,1024,5432.108624454148,8.60008266617669,0.6952243982508115,0.11688117504004146,14.55962521791911,-5.165980298911786,1.9081630698269807,-31.988462932806144,0.5850089656095583,0.28783296767516214,42.609716552570184,4
4,7,65,20,1024,5080.982836211408,8.533259993554452,1.0915920016544416,0.06849208421130826,5.727820693112888,1.3416832166079,0.986017490325625,67.08787077566011,8.707086705889436,2.784862091310526,29.197132528841113,6
4,7,66,20,1024,2669.792705766388,7.889756110090545,0.6597188325466563,0.07152044999965813,10.036862203684088,-5.747567581792375,1.0573325204496367,-17.031547444113336,0.4276177347658458,0.1315398630125124,28.479232547498817,7
