No,cell_line,position,cell_label,lnCFP,int_ratio mean,int_ratio std,int_ratio CV,int_diff mean,int_diff std,int_diff CV,mout avg mean,mout avg std,mout avg CV,barcode_number sum,CHIR(uM)
24,13,7,72,6.276381992,0.590698264,0.031859577,4.403811085,-5.832519238,0.531214566,-7.436492864,0.666942127,0.069010332,8.448514207,3,3
24,13,7,73,6.091339315,0.653990208,0.065089354,8.126304441,-4.010252566,0.360466934,-7.339189089,0.975926577,0.179871747,15.04874134,3,3
24,13,7,74,6.325069347,0.555382526,0.102201601,15.02518604,-5.856081969,1.491361958,-20.79362867,0.824326949,0.081023473,8.02538221,3,3
24,13,7,75,6.136231951,0.579841243,0.074727087,11.52693768,-5.826845219,1.102509384,-16.92364108,0.699841071,0.080466377,10.28395138,5,3
24,13,7,76,6.245463812,0.598171169,0.025674319,3.504514197,-5.060892514,0.544382362,-8.782765801,0.892786348,0.223704453,20.45886139,3,3
24,13,7,77,6.085484973,0.609446545,0.03717877,5.283114626,-5.161988953,0.270732739,-4.54207539,0.802586533,0.055153895,5.951342564,4,3
24,13,7,78,5.961822557,0.596191413,0.057862476,7.924386901,-5.128284265,1.014201443,-16.14754502,0.879790146,0.124767414,11.5791439,3,3
24,13,7,79,6.379987681,0.57640896,0.031978073,4.804544244,-5.991711515,0.807984598,-11.67838582,0.647849117,0.136822734,18.29005552,4,3
24,13,7,80,5.930457515,0.622347695,0.030599948,4.258123326,-5.066270421,0.40482875,-6.920119779,0.788647369,0.081319568,8.929822741,4,3
24,13,7,81,5.938690214,0.669022028,0.051552056,6.291583206,-4.149174792,0.666217654,-13.11018369,0.873077843,0.153923358,14.39480991,3,3
24,13,7,82,6.01764553,0.547118584,0.030042869,4.483470464,-6.172745828,0.054055789,-0.715019989,0.73869976,0.103497636,11.43975817,3,3
24,13,7,83,6.404064505,0.629634075,0.118075485,16.77322258,-5.141099441,2.056207342,-35.77304384,0.756211384,0.250842468,29.66899586,5,3
24,13,7,85,5.95322069,0.622157252,0.078248728,10.89200302,-4.364732546,1.004950311,-19.93965242,1.031144745,0.10507143,8.824612483,4,3
24,13,7,86,5.970712245,0.63309712,0.006517686,0.72796094,-4.975490452,0.114963353,-1.633836253,0.778285885,0.00966934,0.878501853,2,3
24,13,7,87,6.006235214,0.570810005,0.03770531,5.720599816,-5.997443301,0.693903358,-10.0199019,0.711948245,0.078858873,9.592521319,4,3
24,13,7,88,7.056770865,0.561890117,0.092029798,14.64947518,-5.746569904,1.232618046,-19.18513331,0.77625813,0.127938003,14.74138879,5,3
24,13,7,89,5.950385884,0.57857179,0.059817581,9.438021708,-5.597030247,1.347272457,-21.97390054,0.776331078,0.221457184,26.04067147,6,3
24,13,7,90,6.448473483,0.602359103,0.060692992,9.197979652,-5.60315395,1.25373036,-20.42588887,0.675643131,0.177410056,23.97012199,6,3
24,13,7,91,6.705466663,0.59363553,0.021335305,3.280864941,-5.878247719,0.275759173,-4.282441721,0.641828769,0.057721218,8.20966972,6,3
24,13,7,92,6.038081703,0.579724498,0.023430868,2.857930908,-6.047517332,0.365452746,-4.273061168,0.645133763,0.001229192,0.134727081,2,3
24,13,7,93,5.923559324,0.633955694,0.043260363,6.229319894,-4.843929196,0.706086841,-13.30667986,0.813781756,0.060758481,6.815666543,6,3
24,13,7,94,5.938981508,0.839413655,0.332460359,32.33837632,-2.540893717,4.105660568,-131.9322329,4.178499667,5.953675939,116.3373564,3,3
24,13,7,95,6.111920326,0.618522008,0.051951675,7.274029017,-5.37300295,0.930093249,-14.99132587,0.655364042,0.04580281,6.052574565,4,3
24,13,7,97,5.989405633,0.558887182,,0,-6.5023247,,0,0.583492252,,0,1,3
24,13,7,98,6.005395667,0.47873572,,0,-7.383782826,,0,0.673082865,,0,1,3
24,13,7,99,6.024615671,0.617082376,0.075689577,10.01491582,-5.133206205,1.031549552,-16.40800406,0.796416236,0.188173935,19.29184358,3,3
24,13,7,100,6.085332483,0.533553769,0.019109952,2.532598889,-6.950284754,0.257399364,-2.618724871,0.548317951,0.03306393,4.263900044,2,3
24,13,7,101,6.92568252,0.625881909,0.033837755,4.682090241,-5.027762008,0.852930433,-14.6916147,0.769069063,0.230957049,26.00737458,4,3
24,13,7,102,6.260069543,0.572116762,0.045288714,7.080278079,-6.021412753,0.77949026,-11.578633,0.698572468,0.098278491,12.58322636,5,3
24,13,7,103,6.321110575,0.574885201,0.016723471,2.375197214,-6.114509105,0.477539337,-6.376787227,0.641315925,0.065998514,8.402654435,3,3
24,13,7,104,5.985517631,0.585169429,0.030588975,4.26813024,-5.56024397,0.735111998,-10.79478591,0.734894431,0.064051046,7.116322766,3,3
24,13,7,105,7.130577731,0.616229675,0.052631272,7.639171304,-4.965943644,0.983754588,-17.7186234,0.854269433,0.181590034,19.01262735,5,3
24,13,7,106,5.992913832,0.562859398,0.068087268,9.876893233,-6.231936702,1.196444471,-15.67558958,0.685637438,0.10481225,12.48164691,3,3
24,13,7,107,6.258186482,0.613698275,0.0717271,10.66934473,-5.606462271,1.136224861,-18.50055515,0.599037924,0.157878832,24.05907708,6,3
24,13,7,108,7.296547338,0.555769629,0.018994791,2.959854363,-6.244290258,0.415106103,-5.757138368,0.642435196,0.068753517,9.268217678,4,3
24,13,7,109,6.519391189,0.569822097,0.062112521,9.950599555,-6.13960342,0.803327872,-11.94433273,0.645051951,0.046018774,6.512529873,6,3
24,13,7,110,6.029015963,0.629154576,0.027116005,3.519027906,-5.053883975,0.736486928,-11.8985529,0.736771458,0.144741985,16.04043348,3,3
24,13,7,112,6.124862925,0.516426745,,0,-7.137160202,,0,0.58514167,,0,1,3
24,13,7,113,6.013664662,0.584449538,0.045916464,6.414691697,-6.13425101,0.73866124,-9.831915524,0.630863785,0.076257583,9.869651318,3,3
24,13,7,114,6.099484176,0.576103084,0.029715541,4.824890525,-5.828981962,0.756744405,-12.14396576,0.672115461,0.157621806,21.93695981,8,3
24,13,7,115,5.99460086,0.575714842,0.056970591,8.07974533,-5.672458337,1.047027242,-15.07096417,0.787746098,0.179892197,18.64577486,3,3
24,13,7,116,6.114111723,0.612113108,0.147096485,16.99243501,-5.14831445,2.706413151,-37.17183771,0.869904631,0.252384796,20.51523746,2,3
24,13,7,117,5.976533238,0.650981304,0.071962104,7.816644107,-4.337472238,1.421171436,-23.1683318,0.893846972,0.117049938,9.259616846,2,3
24,13,7,118,5.857734244,0.627353045,,0,-5.0994574,,0,0.731675275,,0,1,3
24,13,7,120,5.93028047,0.616291392,0.096406334,14.28002092,-5.007474999,1.484790636,-27.06797753,0.829277564,0.142247502,15.6586425,6,3
24,13,7,121,6.047424926,0.534776038,0.088104203,11.64956446,-6.288986348,1.406584355,-15.8150341,0.763777982,0.144135461,13.34408222,2,3
24,13,7,122,5.949354724,0.598234115,0.048403007,5.721187375,-5.219068831,0.11767058,-1.594262652,0.796365535,0.200550586,17.80723459,2,3
24,13,7,123,5.90294257,0.62362716,0.054368966,7.118367797,-4.912976848,0.900785736,-14.9703224,0.83503049,0.114889661,11.23396291,3,3
24,13,7,124,6.040497888,0.727125311,0.162026024,15.75652761,-3.774187068,2.304209151,-43.17014198,0.769107945,0.057451136,5.28197476,2,3
24,13,7,125,6.07651906,0.563691514,0.040738855,6.258899092,-5.787931387,0.98444549,-14.72987059,0.765838309,0.158253982,17.89567937,4,3
24,13,7,126,5.933575885,0.584620014,0.021225353,2.964391849,-5.771786211,0.432647414,-6.120378013,0.731461606,0.04828103,5.389386882,3,3
24,13,7,127,6.098432449,0.616951664,0.075956977,11.01188136,-5.573273795,1.14490912,-18.37408112,0.612512302,0.089862945,13.12232607,5,3
24,13,7,128,5.940036717,0.582740475,0.060143564,9.231217242,-5.419539612,1.01430399,-16.73981802,0.832784579,0.147009686,15.7891325,5,3
24,13,7,129,5.886707251,0.57658423,0.036027938,5.411370591,-5.882734851,0.901923082,-13.27763908,0.707728532,0.143971622,17.61735981,4,3
24,13,7,131,5.828871556,0.659032966,,0,-4.321707482,,0,0.859554405,,0,1,3
24,13,7,132,6.052367241,0.594173624,0.036408058,5.306580735,-5.577957697,0.566894046,-8.801512528,0.698268866,0.118994712,14.75827554,4,3
24,13,7,136,5.995029026,0.559273626,0.036725911,4.643369432,-6.044776319,0.8660775,-10.1312148,0.628213855,0.052106057,5.864968738,2,3
24,13,7,137,5.893870939,0.661408175,,0,-4.182394353,,0,0.833016743,,0,1,3
24,13,7,138,6.052905559,0.655273022,0.012799541,1.381201697,-4.240690389,0.086549803,-1.443160118,0.860509934,0.011725162,0.963491634,2,3
24,13,7,139,5.809102687,0.544873565,,0,-7.055748578,,0,0.456867434,,0,1,3
25,17,1,2,5.813921397,0.649720524,,0,-3.641717279,,0,1.234556324,,0,1,0
25,17,1,3,5.705939456,0.678844787,0.082441726,10.86229469,-4.135308361,0.989987261,-21.41246668,0.825407909,0.146628859,15.88897282,5,0
25,17,1,4,5.748300708,0.750919613,0.137633199,15.87305015,-3.042727835,1.664616618,-47.37854836,1.047141995,0.231456219,19.14229077,4,0
25,17,1,5,5.702823132,0.729029991,0.078792137,8.824535549,-3.432909665,0.915422748,-21.77277052,0.820651387,0.141340403,14.06248232,3,0
25,17,1,6,5.697445577,0.729579434,0.08022141,9.522442028,-3.437830887,1.053837441,-26.54726266,0.893175844,0.223950427,21.71428619,4,0
25,17,1,7,5.736533195,0.650383081,0.129134104,16.21160779,-4.77982841,1.980846368,-33.8370784,0.785310902,0.124534333,12.94797473,3,0
25,17,1,8,5.72182022,0.713554653,0.101086518,12.67100281,-3.844049141,1.398723549,-32.54527529,0.772164875,0.105485785,12.21880945,5,0
25,17,1,9,5.757050857,0.633683681,0.054835571,7.739890887,-4.923897176,0.711659256,-12.92730872,0.77968508,0.048365099,5.54827341,5,0
25,17,1,10,5.763289903,0.544205031,0.01798836,2.337297647,-5.709873832,0.505312407,-6.257753498,0.89064045,0.03272746,2.598333463,2,0
25,17,1,11,5.823481645,0.689316012,0.127260011,16.85322301,-4.227605092,1.952785366,-42.16668664,0.818614208,0.188693417,21.0419918,6,0
25,17,1,12,5.706533376,0.61908039,0.092901545,13.42211269,-5.201964718,1.421168725,-24.43561269,0.684435704,0.115442842,15.0861821,5,0
25,17,1,13,5.740702662,0.73029366,0.102434422,12.54565626,-3.547948471,1.414274968,-35.65344867,0.837983858,0.191429188,20.43231131,5,0
25,17,1,14,5.722965014,0.802180472,0.090237138,9.741904337,-2.780272643,1.410982102,-43.95059411,0.772485277,0.157015501,17.60284849,4,0
25,17,1,15,5.786394165,0.688908218,0.119444613,15.01536289,-4.105586539,1.435645588,-30.28326252,0.809699507,0.093799885,10.03249758,4,0
25,17,1,16,5.731140983,0.732956066,0.135678451,16.8982726,-3.556183035,1.852050424,-47.54206898,0.865719174,0.066554105,7.01790015,6,0
25,17,1,17,5.74014915,0.745114468,0.129226203,15.01959495,-3.342443758,1.790587712,-46.39403259,0.858632634,0.128809178,12.99182162,4,0
25,17,1,18,5.739538832,0.69208008,0.096450423,12.90251556,-4.0467845,1.221601913,-27.94771022,0.78083601,0.089147287,10.56999794,7,0
25,17,1,19,5.767930596,0.72898915,0.134003874,16.44149415,-3.586628811,1.845755531,-46.02912713,0.881456628,0.16702831,16.9486118,5,0
25,17,1,20,5.728015946,0.607773079,0.077440995,11.39657776,-5.218764633,1.338756733,-22.94451864,0.787864905,0.115348927,13.09503906,5,0
25,17,1,21,5.908323901,0.810420358,,0,-2.450562564,,0,0.932579026,,0,1,0
25,17,1,22,5.723169058,0.668393484,0.094075483,11.4920795,-4.560610069,1.13847174,-20.38232318,0.714799407,0.127675691,14.58405875,3,0
25,17,1,23,5.746152101,0.651068548,0.118631331,16.6334395,-4.620091154,1.645457623,-32.51213837,0.821396932,0.111803543,12.42544258,6,0
25,17,1,24,5.72605165,0.704748484,0.118201107,15.00142059,-3.834661737,1.487402443,-34.69336491,0.831119099,0.147603707,15.88469918,5,0
25,17,1,25,5.769522652,0.711180593,0.167772798,19.26176241,-3.948133604,2.417270479,-49.99053424,0.815898458,0.077043598,7.710007703,3,0
25,17,1,26,5.808720162,0.668399568,0.1214343,16.58496616,-4.300582091,1.60318513,-34.03030261,0.822159085,0.139331426,15.47043764,6,0
25,17,1,27,5.756211192,0.7039565,0.11794108,15.51121733,-3.867021176,1.48313329,-35.50832922,0.800142368,0.187741541,21.72299565,7,0
25,17,1,28,5.828750949,0.687005679,0.116174556,15.81811469,-4.056464951,1.533043951,-35.35174894,0.860248363,0.155503044,16.90904448,8,0
25,17,1,29,5.805093105,0.711384141,0.136905433,13.60822576,-3.838405536,1.886778063,-34.75801477,0.86197524,0.078842656,6.467723706,2,0
25,17,1,30,5.81527105,0.644367669,0.170340052,24.13194971,-4.597818541,2.181142315,-43.30535001,0.809789321,0.184111846,20.75482444,6,0
25,17,1,31,5.821330653,0.71603397,0.064020643,7.997079243,-3.681023668,1.029750466,-25.0212142,0.849883271,0.166530362,17.52585195,5,0
25,17,1,32,5.796499799,0.721086529,0.161428667,20.72620943,-4.107425594,2.433077254,-54.84193869,0.67117674,0.145641448,20.08975752,7,0
25,17,1,33,5.803394843,0.815363141,,0,-2.23019501,,0,1.037778649,,0,1,0
25,17,1,34,5.693579536,0.645431531,0.163401898,17.90160301,-4.898029173,2.09402067,-30.2304491,0.736449553,0.069714212,6.693655005,2,0
25,17,1,35,5.866026222,0.737564871,0.079762803,9.365496674,-3.539850277,1.226900544,-30.01615763,0.81640454,0.162288903,17.21527814,4,0
25,17,1,36,5.863124158,0.708918159,0.106908392,13.48840786,-3.575938965,1.101220797,-27.5441453,0.907287549,0.076263564,7.518256514,5,0
25,17,1,37,5.719881082,0.781308905,0.049170169,4.450040168,-3.058056165,1.118131267,-25.8542734,0.690418161,0.143644451,14.71165893,2,0
25,17,1,38,5.779149976,0.815395824,0.061220933,5.309045676,-2.375828076,0.554284343,-16.49690992,0.84210979,0.188143038,15.79808468,2,0
25,17,1,39,5.72212196,0.831907293,0.072403514,7.537292091,-2.140388529,0.773823889,-31.30978965,0.838899572,0.21992225,22.70334393,4,0
25,17,1,40,5.771003409,0.637656096,0.115497992,16.20066765,-4.812280408,1.87666802,-34.8804052,0.834752454,0.245499576,26.30498363,5,0
25,17,1,41,5.836796378,0.734398812,0.106304492,12.94686574,-3.527113359,1.557269794,-39.49020931,0.809305895,0.186129398,20.57061438,5,0
25,17,1,42,5.898824454,0.699785864,0.104530642,13.36052256,-3.939578247,1.039280081,-23.59542838,0.790256233,0.155141209,17.55918011,5,0
25,17,1,43,5.883766484,0.806516577,0.058298579,6.598634066,-2.550853297,0.742255716,-26.56301975,0.842068977,0.176477888,19.13163145,6,0
25,17,1,44,5.903889369,0.6190855,0.081611464,9.321494351,-4.47782787,0.976458596,-15.41954078,1.005504385,0.018963033,1.333548587,2,0
25,17,1,45,5.749171363,0.682704398,0.111285323,14.88039864,-4.067765775,1.411163611,-31.66874172,0.880190189,0.17355278,17.99966528,6,0
25,17,1,46,5.798874895,0.6925941,0.161273363,20.82710224,-4.215754372,2.32500804,-49.32807337,0.759573913,0.167104636,19.67720683,5,0
25,17,1,47,5.800683599,0.688771622,0.158148552,19.88477162,-4.337903734,2.296678299,-45.85121924,0.794788302,0.212744395,23.1812736,4,0
25,17,1,48,5.790726217,0.693104878,0.110845254,14.30418579,-3.887108098,1.101776715,-25.35198475,0.815579555,0.250557487,27.47805876,5,0
25,17,1,50,5.73252122,0.739771585,0.137487565,16.96583165,-3.620800653,1.926088415,-48.56025752,0.799511778,0.138655669,15.83150273,6,0
25,17,1,51,5.85560516,0.719080043,0.100466184,12.49647906,-3.948136836,1.765492029,-39.99618407,0.739568814,0.228070433,27.58261202,5,0
25,17,1,52,5.729042345,0.754515631,0.096413319,12.04737786,-3.35713027,1.243757367,-34.92940687,0.740468786,0.118370931,15.0716933,9,0
25,17,1,53,5.813592385,0.687939602,0.079337334,9.416329835,-4.320056558,0.912909995,-17.2541234,0.714850651,0.094104265,10.74851236,3,0
25,17,1,54,5.851949156,0.744747858,0.139400788,15.28306065,-3.469873731,2.031847404,-47.81143601,0.812987864,0.124861769,12.54006515,3,0
25,17,1,55,5.67517682,0.722624012,0.115680314,13.86365368,-3.967074603,1.313251636,-28.66871417,0.644743198,0.133968318,17.99475619,4,0
25,17,1,56,5.830610557,0.739143343,0.130837218,15.83243174,-3.490439931,1.885625328,-48.31925484,0.856422544,0.166620188,17.40141331,5,0
25,17,1,58,5.746852382,0.651055286,0.088132138,11.72322409,-4.936708142,1.453248616,-25.49371328,0.710668361,0.12514787,15.2506064,4,0
25,17,1,59,5.714445449,0.719499101,0.197752449,22.4411953,-3.952794748,3.121845175,-64.48541031,0.773233549,0.209311962,22.10231328,3,0
25,17,1,60,5.830347423,0.643702659,0.12345318,16.60915781,-4.131409586,1.128848202,-23.66289761,0.989219902,0.189604971,16.59921333,4,0
25,17,1,61,5.806458025,0.714842256,0.122777499,15.36220512,-3.737659692,1.377254431,-32.95789114,0.784139691,0.223759592,25.523088,5,0
25,17,1,62,5.825190533,0.66307961,0.105697478,14.55151889,-4.44622064,1.783143891,-36.61042383,0.85393362,0.210187216,22.46940454,6,0
25,17,1,63,5.719487104,0.762506715,0.097706742,11.46108818,-2.857130749,1.256978007,-39.34980253,1.012219018,0.102636549,9.0692744,5,0
25,17,1,64,5.832635604,0.73467945,0.087507913,9.725317874,-3.705900126,1.088026557,-23.97177294,0.695107325,0.081554028,9.579612039,3,0
25,17,1,65,5.70126785,0.600539088,0.045175064,5.319153234,-5.567741515,1.185230632,-15.05250584,0.70336935,0.233248693,23.4488086,2,0
25,17,1,66,5.840788822,0.758850946,0.164366373,18.75802562,-3.293916006,2.300862857,-60.49351838,0.824828753,0.214382945,22.50904514,4,0
25,17,1,67,5.775490785,0.731340827,0.085598001,10.13618288,-3.529888124,1.022164081,-25.07785033,0.84138681,0.16950733,17.44710659,4,0
25,17,1,68,5.743336594,0.636318622,0.118369736,15.18869344,-5.090178883,2.005318552,-32.16656584,0.748954381,0.260768282,28.42848857,3,0
25,17,1,69,5.687652494,0.577308257,,0,-4.965154608,,0,0.945639168,,0,1,0
25,17,2,2,5.820582631,0.750136212,0.018757173,1.76812213,-3.418464062,0.157799834,-3.264077983,0.758681307,0.050867748,4.740980061,2,0
25,17,2,4,5.725912299,0.681844833,0.132761271,17.77441132,-4.430896075,1.939012145,-39.94830366,0.745767771,0.082490782,10.0974378,6,0
25,17,2,5,5.784230384,0.736062868,0.112750386,13.26580964,-3.432892634,1.243672656,-31.37447713,0.845569652,0.067567246,6.920181158,4,0
25,17,2,6,5.738905973,0.685024891,0.118645488,15.81081477,-4.050818393,1.658112845,-37.36635085,0.85736311,0.097261686,10.35586489,6,0
25,17,2,7,5.66532068,0.766864103,0.101931262,11.8886895,-3.137215917,1.352491964,-38.55984478,0.828572454,0.143257326,15.46433829,5,0
25,17,2,8,5.779622532,0.731490289,0.061538887,7.524645899,-3.507928638,0.964226112,-24.58516526,0.828839599,0.21000314,22.66210723,5,0
25,17,2,9,5.763535615,0.562858012,,0,-6.239133889,,0,0.6588734,,0,1,0
25,17,2,10,5.77570004,0.768392963,0.129852182,15.80774421,-2.951883324,1.458392124,-46.21459475,0.909932036,0.196352635,20.18514184,8,0
25,17,2,11,5.819132957,0.776902787,0.153645166,16.14754826,-2.960186741,2.013571023,-55.53953178,0.869560996,0.030541661,2.867787559,3,0
25,17,2,12,5.795640825,0.542502146,0.085534811,11.14875674,-6.016456434,0.710192656,-8.346807605,0.788262208,0.119502142,10.71988158,2,0
25,17,2,13,5.723791804,0.783019066,0.13042575,11.77812086,-2.671230155,1.282856647,-33.95875987,0.919318363,0.198300687,15.25257913,2,0
25,17,2,14,5.615486769,0.763357253,,0,-2.762090188,,0,1.060887449,,0,1,0
25,17,2,15,5.728695363,0.769770988,0.126988466,14.28674755,-3.132283168,1.87053719,-51.71731414,0.842112167,0.234498915,24.11579185,4,0
25,17,2,16,5.786452632,0.625578397,0.090220946,13.59719638,-4.968126824,1.244969951,-23.62598557,0.798235533,0.103106508,12.17807825,9,0
25,17,2,17,5.704624818,0.706897584,0.201679592,20.17392769,-4.207570986,2.892444427,-48.60921124,0.706015977,0.061897986,6.199361914,2,0
25,17,2,18,5.721284067,0.718218955,0.120690236,13.72049074,-3.869138707,1.855802798,-39.16263423,0.785364223,0.121064594,12.58636749,3,0
25,17,2,19,5.757132636,0.602330046,0.006095236,0.715551617,-5.576831321,0.226910839,-2.87708528,0.698596491,0.064886332,6.567677623,2,0
25,17,2,20,5.758932522,0.666607933,0.09568886,13.10389126,-4.218700209,1.406954458,-30.44463365,0.909756246,0.197803878,19.84810887,6,0
25,17,2,21,5.856576872,0.820320927,0.049529612,4.929870389,-2.515770894,0.805533667,-26.14369563,0.757774873,0.152225959,16.40222966,3,0
25,17,2,22,5.754573967,0.76353164,0.154484485,18.09684321,-3.28339844,2.007855363,-54.69578137,0.848757037,0.124522065,13.12223831,5,0
25,17,2,23,5.741761794,0.747584185,0.100830298,11.01248463,-3.437940796,1.053443168,-25.01883528,0.719354116,0.132976242,15.09335169,3,0
25,17,2,24,5.918216655,0.583401795,0.077330821,11.47930232,-5.916313857,1.084297228,-15.87185817,0.69284033,0.111598125,13.94936275,4,0
25,17,2,25,5.771561474,0.679746375,0.102743224,13.79798498,-4.603907225,1.476308043,-29.27249898,0.643276222,0.083159431,11.80112438,6,0
25,17,2,26,5.772732469,0.758371499,0.047387847,5.411474419,-3.409513098,0.903623839,-22.95228608,0.73668135,0.129678721,15.24472777,4,0
25,17,2,27,5.771378414,0.624437375,0.124227832,16.24367862,-5.238695276,2.209630785,-34.43903274,0.762420415,0.279234066,29.90392911,3,0
25,17,2,28,5.872371658,0.715078163,0.129254939,14.75869646,-3.637937906,1.221854525,-27.42322898,0.829594193,0.200649277,19.74814316,3,0
25,17,2,29,5.749864425,0.794495143,0.03843123,3.420408978,-2.841459572,0.871200848,-21.68012641,0.777974805,0.262989962,23.90334288,2,0
25,17,2,30,5.756228629,0.645438683,0.119566503,16.56912333,-5.005756041,1.853583302,-33.11977836,0.724162415,0.190946428,23.58416759,5,0
25,17,2,31,5.833329693,0.607354809,0.049043506,5.709841338,-5.2916652,1.417266259,-18.93843516,0.768884154,0.261542679,24.05285645,2,0
25,17,2,32,5.809518654,0.783871638,0.08234662,8.577390841,-2.88946293,1.266918332,-35.80023386,0.829967571,0.159016334,15.64353807,3,0
25,17,2,33,5.845581992,0.774238732,0.141826185,16.72210337,-3.106832589,2.075937856,-60.99663453,0.854919644,0.239906174,25.616837,6,0
25,17,2,34,5.724708044,0.677129173,0.175994823,21.22182551,-4.52848316,2.665357601,-48.05704893,0.803294783,0.213823401,21.73374953,3,0
25,17,2,36,5.796151195,0.808299114,0.028050798,2.453907088,-2.445607039,0.081469693,-2.355561283,0.930890496,0.350263265,26.60608645,2,0
25,17,2,37,5.836328063,0.811544649,0.035239009,3.883794644,-2.40646576,0.472902402,-17.5766792,0.918814364,0.115890569,11.28146012,5,0
25,17,2,38,5.787698661,0.722791279,0.145034827,17.94751778,-3.786999658,2.05868898,-48.62285628,0.797331438,0.185379864,20.79546637,5,0
25,17,2,39,5.852424142,0.758369271,0.09599359,10.96205912,-3.28762299,1.326902057,-34.95324412,0.782980586,0.08362567,9.249521173,4,0
25,17,2,41,5.800181209,0.575578288,0.044657557,6.719256045,-5.893007143,0.911333527,-13.39278854,0.682725887,0.136752967,17.34686576,4,0
25,17,2,42,5.821148377,0.83507708,,0,-2.109656616,,0,0.979639827,,0,1,0
25,17,2,43,5.801317311,0.754575725,0.113219793,13.42037097,-3.210252746,1.282185863,-35.72372617,0.817899762,0.140029452,15.31314168,5,0
25,17,2,44,5.807801204,0.7027112,0.150536828,18.55224695,-4.463716937,2.355000059,-45.69039448,0.595338464,0.100737637,14.65407629,4,0
25,17,2,45,5.763115649,0.715192361,0.074371655,8.490611067,-3.889516727,1.458802836,-30.62353529,0.785992119,0.322046886,33.45455701,3,0
25,17,2,46,5.750854499,0.737456992,0.151185465,14.49633926,-3.754270593,2.209512795,-41.61557997,0.711498083,0.118072317,11.73435854,2,0
25,17,2,47,5.763622137,0.763089279,0.15867995,16.97856859,-3.228928053,2.114043739,-53.45766324,0.793270064,0.0733098,7.545627092,3,0
25,17,2,48,5.829729612,0.74771668,0.124626825,15.21541629,-3.349260067,1.591781664,-43.3854397,0.839854126,0.084383919,9.172024559,6,0
25,17,2,49,5.855403154,0.721199162,0.120365054,13.62697857,-3.878185316,1.946158376,-40.97358766,0.786841309,0.276341729,28.67567759,3,0
25,17,2,50,5.828787464,0.751884105,0.056391799,5.30334702,-3.505582977,0.732147604,-14.76805824,0.709011455,0.050151027,5.001630204,2,0
25,17,2,51,5.81626629,0.633519685,0.078533281,11.59571819,-4.763048445,0.84922715,-16.67795886,0.817639039,0.207323673,23.71872286,8,0
25,17,2,52,5.778404867,0.666840158,0.12633898,16.94574299,-4.613324952,1.998027676,-38.73757649,0.727308989,0.176344411,21.68641368,5,0
25,17,2,54,5.77871166,0.728539446,0.120498285,14.32380592,-3.697498624,1.521925982,-35.64643824,0.764634299,0.052969326,5.999310006,4,0
25,17,2,55,5.845853266,0.723473504,0.085636641,10.25103283,-3.735206604,1.033464775,-23.961372,0.780908651,0.064934487,7.201215552,4,0
25,17,2,56,5.778991972,0.734072326,0.070935075,8.946409798,-3.26947679,0.805214736,-22.80132374,0.901532988,0.131246119,13.47818626,7,0
25,17,2,58,5.84967366,0.591607537,0.039310187,4.698469463,-5.770466959,0.77802334,-9.533813882,0.684384115,0.087136583,9.002965894,2,0
25,17,2,59,5.84643331,0.719887404,0.1038381,12.90140922,-3.728206303,1.428551203,-34.27211198,0.812396489,0.152892568,16.83307005,5,0
25,17,2,60,5.756701577,0.714287521,0.051678987,5.115945718,-3.494108955,0.41114434,-8.320374502,0.918330231,0.100224676,7.71721824,2,0
25,17,2,61,5.831449392,0.778026328,0.031538338,2.866351967,-3.000947325,0.211337725,-4.979705477,0.809012954,0.121728371,10.63950287,2,0
25,17,2,62,5.776115611,0.597157586,0.029628115,4.051067067,-5.304577463,0.633533067,-9.751532273,0.836133288,0.096544862,9.427749255,3,0
25,17,2,63,5.845161393,0.693731099,0.109511085,14.61482179,-4.13459923,1.354631549,-30.33293062,0.767253462,0.135321378,16.32879587,7,0
25,17,2,64,5.894379109,0.738440811,0.126562176,13.99402396,-3.81396525,1.648977372,-35.30143297,0.594368474,0.137002808,18.82036635,3,0
25,17,2,65,5.787871645,0.650170893,0.050728866,6.370624425,-4.625618162,0.905671672,-15.98657299,0.791108533,0.176901737,18.2578821,3,0
25,17,2,66,5.794551213,0.676396154,0.078704886,9.5006854,-4.39489642,1.640688218,-30.48118073,0.802906536,0.315187325,32.05222046,3,0
25,17,2,67,5.683579331,0.552388867,0.019535285,2.500689824,-6.079619977,0.379545357,-4.414405784,0.761347007,0.091800086,8.526002255,2,0
25,17,2,68,5.760309992,0.675024772,0.093134614,11.94873806,-4.669249741,1.448250395,-26.86130969,0.675315666,0.076522979,9.813313493,4,0
25,17,2,69,5.728025413,0.672499768,0.153603436,18.64932688,-4.374928918,2.058280512,-38.41385841,0.794684631,0.123090401,12.64689,3,0
25,17,2,70,5.7380027,0.632682862,0.087459317,11.28689229,-5.312665939,1.387059928,-21.31754004,0.635886954,0.052170393,6.698823877,3,0
25,17,2,71,5.718941521,0.743318546,0.082088122,9.877575165,-3.109630478,1.006776485,-28.95804727,0.971077113,0.140153817,12.90910714,5,0
25,17,2,72,5.777171352,0.622278702,0.028095094,4.038225338,-5.172314447,0.850606725,-14.70919434,0.738045606,0.183180362,22.19937299,5,0
25,17,2,73,5.680094496,0.764789377,0.055228078,5.896203375,-3.284534747,0.920133724,-22.87343863,0.766320896,0.153374712,16.34170857,3,0
