cell_line,position,cell_label,Dox (ng/ml ),BMP2 (ng/ml ),CFP_intensity,lnCFP,stimulation time (Days),int_ratio mean,int_ratio std,int_ratio CV,mout avg mean,mout avg std,mout avg CV,barcode_number sum
12,1,66,500,256,7321.146450497705,8.898522213612345,5,1.1641976962378289,0.045218145959251436,3.363695293272991,10.464301806095431,1.0889819554323772,9.012412439384596,4
12,1,67,500,256,4914.878283248808,8.500022267930538,5,1.1242131548982552,0.08543733800699516,6.205166169985925,9.38324902804618,2.445802934241887,21.282497431993686,3
12,1,68,500,256,6764.812695190506,8.819489852888328,5,1.222856432603116,0.09659452442087599,6.449579592765033,11.163407182516591,0.7071863925400232,5.17239282010471,3
12,1,69,500,256,5718.280742015681,8.651423469616077,5,1.1728201055734144,0.0236454751956822,1.8032736528499376,10.904617379520483,0.6497768544962478,5.329651344166613,5
12,1,70,500,256,5584.019593413669,8.627664153285204,5,1.1945772079386066,0.11970197234725315,8.181660465504248,10.518324413736153,2.5347658230393053,19.67640040899733,3
12,1,71,500,256,5802.977921627557,8.666126499535354,5,1.1797896412911149,0.11342526144703409,6.798141695775783,10.338969716810215,2.3304195771332448,15.93829492818363,2
12,1,72,500,256,3928.4162385526015,8.275991630905205,5,1.0813337806321215,0.06993721401697625,4.573340736640046,8.510808109982548,2.6948958245998123,22.390107819852457,2
12,1,73,500,256,3753.8286255325866,8.230531564941005,5,1.2056624515487768,0.10263788739254419,6.019590814054063,11.28078412162904,0.9889960033783537,6.199265698333734,2
12,1,74,500,256,10584.40227546715,9.267136712958672,5,1.2496546890484774,0.04365530027635087,3.025363676900591,11.869437831169066,0.19332929643742755,1.4105813973002124,4
12,1,75,500,256,5362.349438843447,8.587157486169565,5,1.1621842819984805,0.01933132384642268,1.3581288329135588,10.38395732517005,0.34638652572097256,2.723657321328373,3
12,1,76,500,256,7200.876210979548,8.881957993569175,5,1.0294341623254213,,0.0,6.171076163203907,,0.0,1
12,1,77,500,256,4289.77056,8.363988527974339,5,1.098246234840894,0.07119654772032437,5.293142461437551,8.684141180216708,2.77222950976704,26.06493686938482,3
12,1,78,500,256,9022.837399072325,9.107514131115328,5,1.3088299211478045,,0.0,11.940457524988124,,0.0,1
12,1,79,500,256,5977.5857298152,8.695772041314987,5,1.0289657340566571,0.03470646732172544,2.3850335907172333,6.133978069070082,1.8083300676329759,20.845892160821748,2
12,1,80,500,256,7018.282560259267,8.85627381755256,5,1.1191807150162612,,0.0,9.63338837730346,,0.0,1
12,1,81,500,256,10700.28050271407,9.278025235313308,5,1.2297445187249512,0.09579326857819964,6.360254107990474,10.770426085804415,1.1484794750359175,8.706522445462381,3
12,1,82,500,256,7117.761354079058,8.87034853840484,5,1.270753475062594,0.04080727940461219,2.621988038174522,11.98803004707838,0.0035320006308014844,0.024056216305414685,3
12,1,83,500,256,4693.071393158156,8.453842528369556,5,1.130396057370689,0.07570316941868409,5.79981391797073,9.254681773314658,2.0187629644182827,18.89097922790318,4
12,1,84,500,256,5869.030438675022,8.677444726892649,5,1.0322561810585886,,0.0,6.406385174224852,,0.0,1
12,1,85,500,256,5851.935945042704,8.674527816256921,5,1.0497210324275572,0.09015954726585308,6.073273307000583,6.4576007744004755,4.7522459263311525,52.03705583188331,2
12,1,86,500,256,9163.582077482908,9.12299243771928,5,1.2904870166653015,0.0731832321358932,4.630333978454474,11.94575947697089,0.06363276736163491,0.4349320533860159,3
12,1,87,500,256,8316.271276595744,9.025969269489108,5,1.179583268258348,0.067938072358698,4.0725799490618355,10.935694486601989,1.1214536138833227,7.251368041916282,2
12,1,88,500,256,9513.808286951144,9.160499526163926,5,1.2200242743903518,,0.0,11.970230229856044,,0.0,1
12,1,89,500,256,4706.53224489796,8.45670666210541,5,1.02317466632135,0.06678074880026429,4.61515730243378,5.791140776592165,3.019878637919552,36.873161016297836,2
12,1,90,500,256,6719.0395430579965,8.812700498162245,5,1.3351717078014391,,0.0,11.9787306162905,,0.0,1
12,1,92,500,256,4718.757106841694,8.459300719081858,5,1.1749606562643995,,0.0,11.08729378717726,,0.0,1
12,1,93,500,256,6606.0229628448415,8.795737082003555,5,1.0753702605100155,,0.0,8.198631541374198,,0.0,1
12,1,94,500,256,8070.921199011125,8.99602290580392,5,1.2754059033512384,0.05512369385896544,3.056151585099837,11.976628315249519,0.018760415393625385,0.11076253344038613,2
12,1,95,500,256,5158.339012063906,8.548369909768844,5,1.0288095648748068,,0.0,5.331207858238486,,0.0,1
12,1,96,500,256,26896.667919050466,10.19975768873723,5,1.330413620631368,,0.0,11.986285894218192,,0.0,1
12,1,97,500,256,5189.784152511746,8.554447386183666,5,1.156442006709496,0.10186318334535413,7.628234185165576,9.799423031088708,2.155700243965813,19.05103155865388,4
12,1,98,500,256,8708.302189522205,9.072032124269798,5,1.230350385798506,,0.0,11.968689086134871,,0.0,1
12,1,100,500,256,6164.112754708014,8.726499488730198,5,1.1935711846900023,0.084896374336513,6.159868620128338,10.988041408894864,1.982473609984657,15.62491844260016,4
12,1,101,500,256,8981.376311844078,9.102908413677676,5,1.1902372513537502,0.04475571766078505,3.07021901771554,10.894574047330025,0.9992824942626158,7.4891476839915025,3
12,1,102,500,256,10032.082319925164,9.213543468573205,5,1.2071258967286769,,0.0,9.92974647692727,,0.0,1
12,1,103,500,256,10068.579822933028,9.217174945273628,5,1.2872221064884446,,0.0,11.985174130658152,,0.0,1
12,1,104,500,256,2330.718726868986,7.753931965461123,5,1.0511961770701703,,0.0,6.136181307694642,,0.0,1
12,1,105,500,256,7592.854277600284,8.934962857352565,5,1.169032839087234,0.20642648986053896,12.486011163800262,9.094328041261818,4.099124844439077,31.87172225679864,2
12,1,107,500,256,6374.007330746012,8.759983645077972,5,1.2945478974146751,0.07895940179530778,4.312913300419254,11.98282746579253,0.0014654340160218306,0.008647527748092614,2
12,1,108,500,256,8039.149004659042,8.992078511379352,5,1.0992847394907104,0.10509878687845517,7.806239554063743,8.921938519236923,3.1833560009854294,29.13267430700326,3
12,1,109,500,256,6209.943217467688,8.73390703116071,5,1.0775366581575367,,0.0,8.047438384128961,,0.0,1
12,1,110,500,256,8099.456332062685,8.999552218909482,5,1.156705615286738,0.06443219174204538,4.824037692277382,10.572175676406921,1.6294134398473497,13.347427013766536,4
12,1,111,500,256,9067.803114461416,9.112485299267911,5,1.2296090245898335,0.16496776145720435,9.486740945355814,10.76102022984941,1.7367618715566184,11.412264547904396,2
12,1,112,500,256,6700.178621868728,8.809889465004094,5,1.136067307655047,0.0642963071228233,4.001906794206072,9.83500599413152,1.4942236419675174,10.743009922667488,2
12,1,113,500,256,6369.574285714286,8.759287915204855,5,1.2939366156219474,0.03904915921030883,2.613540992987178,11.985877447442153,0.0022135688200042797,0.015993879793576922,4
12,1,114,500,256,5885.605949630965,8.680264979496803,5,1.1888312209120557,0.12683706983294396,7.544161913572508,10.515425168107782,2.0693336143270478,13.915175162539128,2
12,1,115,500,256,7246.516441741114,8.888276141581699,5,1.2792795676886184,0.06582287569629396,4.455967557281501,11.926098760950493,0.07593081916626554,0.5513791194104435,4
12,1,116,500,256,4641.689649359407,8.44283372750314,5,1.1113599051081149,,0.0,9.532251103916195,,0.0,1
12,1,117,500,256,6394.322970535178,8.763165839844778,5,1.256724236052206,0.04751230865704702,3.2741364500700803,11.522450271444743,0.6114664604548419,4.595771522905856,4
12,1,118,500,256,10579.609849126971,9.266683828468352,5,1.198999449307463,0.14293260525443144,8.429412914780343,10.352371245415073,2.3153114456860475,15.814467864340884,2
12,1,119,500,256,7869.431926834338,8.970741156701283,5,1.2330841157517554,0.01180437235186607,0.7816360248400764,11.627380131534416,0.562518628603706,3.950111992274467,3
12,1,120,500,256,7034.039102378889,8.858516372071488,5,1.285479310880483,0.020631031032618517,1.4650930831154785,11.980249803952105,0.012621703699674955,0.09617484253372223,6
12,1,121,500,256,7430.148205776524,8.913301084454526,5,1.1385848319883172,0.040731739261626904,2.529604139475688,10.645378311294339,0.03071385419185833,0.20401317774114192,2
12,1,122,500,256,3236.7325861290806,8.082319638876113,5,1.086581493631007,0.06853573473126588,5.641567158847498,7.829614211311798,3.834673526546092,43.80594213435348,5
12,1,123,500,256,9484.262074574575,9.157389080141185,5,1.298525084459068,,0.0,11.990735203612076,,0.0,1
12,1,124,500,256,3183.007987601335,8.065581936735851,5,0.9788106798928757,0.1877366516895436,13.562363204032648,5.4174383753678015,6.3494207417806985,82.87530290208117,2
12,1,125,500,256,7235.081093463653,8.886696847498092,5,1.304596024622012,0.05290395143336746,3.5119044544957094,11.989098562231,0.0038563670657377537,0.027856238130926247,4
12,1,126,500,256,3999.57646337726,8.293943750340219,5,1.08145649558907,,0.0,7.055456452217186,,0.0,1
12,1,127,500,256,5397.847608627696,8.59375556209899,5,1.1431397699195252,0.04212560982186867,3.0088548482109503,10.82413066777489,0.32981829237403465,2.487918118473519,3
12,1,128,500,256,4239.896671289876,8.352294177950247,5,1.06947164067215,0.0259016576571221,1.7125501113627044,7.0414935377139045,1.5350479349652157,15.414951365739816,2
12,1,129,500,256,7857.475043528729,8.969220592532887,5,1.214231844112285,,0.0,11.98110603810187,,0.0,1
12,2,1,500,256,4705.35874067937,8.45645729580347,5,1.068111649078885,,0.0,7.081091726209252,,0.0,1
12,2,2,500,256,8266.144807706894,9.01992351339233,5,1.2031225895683857,,0.0,11.941333453785774,,0.0,1
12,2,3,500,256,5176.185547382086,8.551823683177732,5,1.092571602164796,,0.0,8.798819642649562,,0.0,1
12,2,4,500,256,4378.665622482771,8.384499304553328,5,1.3244930607480052,,0.0,11.993820833809636,,0.0,1
12,2,7,500,256,2336.099914669149,7.756238114723995,5,0.962759402379139,0.012885851656669207,1.1591135704825544,2.3918483175039853,1.079638659728294,39.09087793695045,4
12,2,8,500,256,11783.034612288704,9.37441603118579,5,1.2854422473441556,0.07669421221362809,4.218859123858963,11.971590912956273,0.025390319087206563,0.14996893005777207,2
12,2,9,500,256,3087.599924012158,8.035149344465049,5,1.301353017282633,0.0278075848078969,1.5109606328913163,11.989698687064077,0.003542752532268876,0.020893805632796608,2
12,2,11,500,256,3229.404225999081,8.080052949048596,5,1.003555325189768,,0.0,3.132902322326117,,0.0,1
12,2,13,500,256,16103.642594409024,9.686800773482252,5,1.2837829792504245,0.020684104524272554,1.139279053257446,11.887718726913295,0.13353409095154525,0.7942891601031062,2
12,2,14,500,256,12777.533556706265,9.45544371687309,5,1.3335368671301386,0.024993142802456035,1.5302775759593867,11.985484389299984,0.009768615025160276,0.06654750454277218,3
12,2,15,500,256,10323.68935755551,9.242196471036287,5,1.2697564379991853,0.017401040231586937,1.1189460772543556,11.975325992270525,0.008541164902089109,0.05823500708203775,3
12,2,16,500,256,16843.493643441412,9.731719727291216,5,1.3106425374637012,,0.0,11.9890436838661,,0.0,1
12,2,17,500,256,3038.279102525405,8.019046549418242,5,0.9786761172927456,0.011846270475660628,0.8559091242852901,3.1220055598500096,0.4814396905346144,10.904185254741632,2
12,2,18,500,256,3890.924575012378,8.266402088322856,5,1.0577376220073795,0.13342469940040555,10.299417228347462,7.11115969941419,4.340175468150405,49.833481178367116,3
12,2,19,500,256,6678.800079150452,8.8066936215258,5,1.1671074371815608,0.06880365303697103,4.813434108147583,10.248949918831066,1.4952072529761176,11.911772615750847,3
12,2,20,500,256,6834.918037182696,8.829799757452308,5,1.3006068307530012,0.04587266668074077,3.054489161944285,11.982146182758743,0.015118304520445592,0.10926953800392566,4
12,2,21,500,256,6129.611564348358,8.720886660584574,5,1.2308735683206733,0.11910454022212888,8.380028639266106,10.716513325044541,2.5459230400066746,20.57417335144985,4
12,2,22,500,256,4242.189873417721,8.352834894475983,5,1.1684933043467305,0.0705630609842334,5.590849337147286,10.409060603224889,1.5241233181343747,13.556112854445956,7
12,2,24,500,256,3824.380163697641,8.249151684422827,5,1.1273524410759252,,0.0,9.582966632898092,,0.0,1
12,2,25,500,256,3450.476935902186,8.14626774276131,5,0.999751779939416,,0.0,3.792881656680038,,0.0,1
12,2,26,500,256,13679.4551338629,9.523650360987345,5,1.3246185026540391,0.04550411762755427,2.4290971386768905,11.68819167267253,0.3906111833970901,2.3631013618056924,2
12,2,28,500,256,5149.463998538012,8.546647910287511,5,1.0391592976774835,,0.0,6.1710281889218095,,0.0,1
12,2,29,500,256,10565.25853339866,9.265326400493644,5,1.283947447521984,,0.0,11.986106630463382,,0.0,1
12,2,30,500,256,7104.255342169327,8.868449227462055,5,1.2106398504340716,0.05938165918883649,4.477614905890196,11.205395627205887,1.0494784478019905,8.549795095751755,6
12,2,31,500,256,14369.74201621784,9.572880025969525,5,1.307013464633989,0.01675936239657821,0.9066975298760136,11.987106709769346,0.004376067113663572,0.025813958329723906,2
12,2,32,500,256,8803.101781857451,9.082859413572578,5,1.1558138610753736,0.02171705722925556,1.534148669838678,9.671919363235512,0.4401724696308713,3.7159048062192634,3
12,2,33,500,256,3885.6124710385816,8.265035900579242,5,1.0296045713963988,0.02311318866645706,1.8329211082371863,5.207308686930522,1.0706245599663984,16.787199400408408,3
